Date,Open,High,Low,Close,Adj Close,Volume
2008-12-01,466.529999,503.260010,415.989990,499.450012,499.450012,1128844700
2009-01-01,499.510010,519.000000,431.260010,443.529999,443.529999,1120906400
2009-02-01,441.209991,471.529999,386.690002,389.019989,389.019989,1244922100
2009-03-01,389.010010,445.299988,342.589996,422.750000,422.750000,1618436400
2009-04-01,419.390015,501.459991,412.790009,487.559998,487.559998,1388553200
2009-05-01,488.089996,511.820007,470.369995,501.579987,501.579987,1316149400
2009-06-01,504.570007,535.859985,488.850006,508.279999,508.279999,1126531500
2009-07-01,510.279999,563.479980,473.540009,556.710022,556.710022,1066357900
2009-08-01,559.309998,589.789978,546.960022,572.070007,572.070007,1168256700
2009-09-01,570.239990,625.309998,552.270020,604.280029,604.280029,1122954900
2009-10-01,603.229980,624.130005,560.190002,562.770020,562.770020,1134109900
2009-11-01,563.750000,605.440002,553.309998,579.729980,579.729980,849815300
2009-12-01,582.989990,635.989990,582.989990,625.390015,625.390015,895153300
2010-01-01,628.109985,649.150024,600.530029,602.039978,602.039978,909475800
2010-02-01,602.219971,633.549988,580.489990,628.559998,628.559998,845613400
2010-03-01,630.609985,693.320007,630.609985,678.640015,678.640015,1036835500
2010-04-01,681.570007,745.950012,677.750000,716.599976,716.599976,1167419100
2010-05-01,719.299988,732.869995,617.609985,661.609985,661.609985,1276627800
2010-06-01,657.539978,677.150024,607.289978,609.489990,609.489990,1101067500
2010-07-01,609.770020,672.159973,587.669983,650.890015,650.890015,947781100
2010-08-01,657.419983,664.460022,588.580017,602.059998,602.059998,857382500
2010-09-01,603.330017,684.590027,603.330017,676.140015,676.140015,795894500
2010-10-01,680.950012,714.049988,665.989990,703.349976,703.349976,901484800
2010-11-01,706.130005,738.989990,693.700012,727.010010,727.010010,871510700
2010-12-01,734.979980,793.280029,734.700012,783.650024,783.650024,809845300
2011-01-01,793.539978,807.890015,771.710022,781.250000,781.250000,921649400
2011-02-01,785.289978,838.000000,785.289978,823.450012,823.450012,592236600
2011-03-01,825.239990,843.729980,775.900024,843.549988,843.549988,895076400
2011-04-01,847.869995,866.900024,816.070007,865.289978,865.289978,773648100
2011-05-01,865.590027,868.570007,807.929993,848.299988,848.299988,817089800
2011-06-01,846.539978,846.650024,772.619995,827.429993,827.429993,861227300
2011-07-01,828.250000,860.369995,783.169983,797.030029,797.030029,811021700
2011-08-01,803.820007,808.599976,639.849976,726.809998,726.809998,1084191700
2011-09-01,727.039978,734.059998,634.710022,644.159973,644.159973,1027868200
2011-10-01,639.729980,769.460022,601.710022,741.059998,741.059998,980636700
2011-11-01,725.469971,756.760010,666.159973,737.419983,737.419983,842750500
2011-12-01,734.510010,753.190002,705.780029,740.919983,740.919983,753661900
2012-01-01,750.700012,800.219971,736.780029,792.820007,792.820007,795675600
2012-02-01,796.989990,833.020020,796.989990,810.940002,810.940002,783857100
2012-03-01,813.969971,847.919983,785.409973,830.299988,830.299988,838996600
2012-04-01,828.890015,841.059998,783.559998,816.880005,816.880005,747617100
2012-05-01,817.700012,830.099976,745.710022,761.820007,761.820007,869204900
2012-06-01,752.109985,799.000000,729.750000,798.489990,798.489990,815824400
2012-07-01,799.820007,820.440002,765.049988,786.940002,786.940002,731038100
2012-08-01,790.030029,827.130005,765.200012,812.090027,812.090027,702838100
2012-09-01,813.169983,868.500000,807.359985,837.450012,837.450012,697842800
2012-10-01,840.830017,853.570007,807.239990,818.729980,818.729980,717523200
2012-11-01,818.780029,830.549988,763.549988,821.919983,821.919983,714893100
2012-12-01,825.869995,852.500000,816.080017,849.349976,849.349976,663881800
2013-01-01,849.349976,907.909973,849.349976,902.090027,902.090027,758485100
2013-02-01,905.590027,932.000000,894.239990,911.109985,911.109985,692734800
2013-03-01,905.369995,954.000000,899.309998,951.539978,951.539978,685271100
2013-04-01,951.409973,951.599976,898.400024,947.460022,947.460022,770980000
2013-05-01,945.530029,1008.229980,924.210022,984.150024,984.150024,764472500
2013-06-01,986.250000,1001.489990,942.789978,977.479980,977.479980,749467900
2013-07-01,981.299988,1056.859985,981.299988,1045.260010,1045.260010,681068200
2013-08-01,1051.229980,1063.520020,1009.460022,1010.900024,1010.900024,648028100
2013-09-01,1019.479980,1082.000000,1009.000000,1073.790039,1073.790039,661744100
2013-10-01,1073.689941,1123.260010,1037.859985,1100.150024,1100.150024,766277600
2013-11-01,1099.089966,1147.000000,1079.079956,1142.890015,1142.890015,635097200
2013-12-01,1142.300049,1167.959961,1099.670044,1163.640015,1163.640015,649588200
2014-01-01,1160.500000,1182.040039,1119.800049,1130.880005,1130.880005,758719100
2014-02-01,1130.099976,1193.500000,1082.719971,1183.030029,1183.030029,697255900
2014-03-01,1174.229980,1212.819946,1146.829956,1173.040039,1173.040039,718850300
2014-04-01,1175.469971,1193.959961,1095.790039,1126.859985,1126.859985,715958100
2014-05-01,1126.040039,1144.099976,1082.530029,1134.500000,1134.500000,636236300
2014-06-01,1136.369995,1193.599976,1118.660034,1192.959961,1192.959961,632833800
2014-07-01,1196.229980,1213.550049,1120.060059,1120.069946,1120.069946,665246900
2014-08-01,1120.540039,1177.069946,1107.310059,1174.349976,1174.349976,581311400
2014-09-01,1177.290039,1183.849976,1101.670044,1101.680054,1101.680054,665066100
2014-10-01,1101.079956,1174.329956,1040.469971,1173.510010,1173.510010,936940400
2014-11-01,1174.500000,1191.760010,1151.979980,1173.229980,1173.229980,635701900
2014-12-01,1170.550049,1221.439941,1134.510010,1204.699951,1204.699951,807138200
2015-01-01,1209.979980,1212.800049,1151.300049,1165.390015,1165.390015,773000400
2015-02-01,1168.579956,1239.670044,1153.790039,1233.369995,1233.369995,687755600
2015-03-01,1233.390015,1268.160034,1206.109985,1252.770020,1252.770020,766758500
2015-04-01,1250.989990,1278.630005,1216.099976,1220.130005,1220.130005,694409400
2015-05-01,1223.050049,1261.020020,1211.130005,1246.530029,1246.530029,651877300
2015-06-01,1252.020020,1296.000000,1238.650024,1253.949951,1253.949951,731926200
2015-07-01,1262.119995,1275.900024,1205.189941,1238.680054,1238.680054,779205900
2015-08-01,1238.319946,1243.160034,1102.579956,1159.449951,1159.449951,845967900
2015-09-01,1148.310059,1193.989990,1078.630005,1100.689941,1100.689941,799583700
2015-10-01,1100.890015,1178.780029,1080.609985,1161.859985,1161.859985,858049000
2015-11-01,1161.949951,1204.869995,1140.760010,1198.109985,1198.109985,759135900
2015-12-01,1198.930054,1205.079956,1108.760010,1135.890015,1135.890015,836092600
2016-01-01,1134.079956,1134.079956,958.479980,1035.380005,1035.380005,924097700
2016-02-01,1033.530029,1044.910034,943.099976,1033.900024,1033.900024,929984800
2016-03-01,1035.520020,1117.790039,1035.520020,1114.030029,1114.030029,926394200
2016-04-01,1112.900024,1156.069946,1088.560059,1130.849976,1130.849976,811249900
2016-05-01,1131.209961,1158.969971,1085.939941,1154.790039,1154.790039,788836000
2016-06-01,1154.510010,1190.170044,1085.880005,1151.920044,1151.920044,868027000
2016-07-01,1151.750000,1224.770020,1131.709961,1219.939941,1219.939941,695302500
2016-08-01,1220.300049,1251.329956,1198.729980,1239.910034,1239.910034,756103100
2016-09-01,1240.069946,1263.459961,1206.069946,1251.650024,1251.650024,772702400
2016-10-01,1251.280029,1254.089966,1185.170044,1191.390015,1191.390015,731966300
2016-11-01,1191.770020,1347.199951,1156.079956,1322.339966,1322.339966,882997600
2016-12-01,1322.760010,1392.709961,1308.849976,1357.130005,1357.130005,752512400
2017-01-01,1357.989990,1388.599976,1341.459961,1361.819946,1361.819946,704831800
2017-02-01,1364.069946,1410.400024,1349.430054,1386.680054,1386.680054,691624200
2017-03-01,1389.119995,1414.819946,1335.040039,1385.920044,1385.920044,815477700
2017-04-01,1386.430054,1425.699951,1345.239990,1400.430054,1400.430054,652656700
2017-05-01,1401.010010,1411.040039,1351.010010,1370.209961,1370.209961,796071700
2017-06-01,1370.329956,1433.790039,1370.329956,1415.359985,1415.359985,810024900
2017-07-01,1416.469971,1452.089966,1398.829956,1425.140015,1425.140015,630093000
2017-08-01,1426.030029,1430.660034,1349.349976,1405.280029,1405.280029,706160300
2017-09-01,1405.819946,1493.560059,1393.880005,1490.859985,1490.859985,663379800
2017-10-01,1491.050049,1514.939941,1482.530029,1502.530029,1502.530029,708715700
2017-11-01,1504.540039,1551.689941,1454.170044,1486.880005,1486.880005,1056561600
2017-12-01,1544.099976,1559.609985,1498.780029,1535.510010,1535.510010,652511900
2018-01-01,1536.119995,1615.520020,1536.119995,1574.979980,1574.979980,768001200
2018-02-01,1574.729980,1582.280029,1436.430054,1512.449951,1512.449951,795794100
2018-03-01,1512.069946,1609.050049,1494.000000,1529.430054,1529.430054,763498000
2018-04-01,1529.140015,1592.040039,1482.900024,1541.880005,1541.880005,696355900
2018-05-01,1541.770020,1651.109985,1527.709961,1633.609985,1633.609985,756072800
2018-06-01,1635.400024,1708.099976,1630.060059,1643.069946,1643.069946,774397100
2018-07-01,1641.729980,1708.560059,1631.060059,1670.800049,1670.800049,645421700
2018-08-01,1670.869995,1742.089966,1657.540039,1740.750000,1740.750000,692382200
2018-09-01,1740.800049,1740.800049,1686.989990,1696.569946,1696.569946,624920800
2018-10-01,1697.829956,1703.810059,1459.160034,1511.410034,1511.410034,913279300
2018-11-01,1512.680054,1586.170044,1465.250000,1533.270020,1533.270020,800801100
2018-12-01,1536.329956,1553.339966,1266.920044,1477.410034,1477.410034,930778800
